,over,score,batsmen,bowler,comment
5039,14.6,W, Suryakumar Yadav, Yuzvendra Chahal ,"Good length ball, pitching on leg stump, Suryakumar Yadav steps down and tries to clear the sightscreen, but the ball goes towards long-on and the fielder Parag runs and takes the catch! WICKET!! Suryakumar Yadav c Riyan Parag b Yuzvendra Chahal (Mumbai Indians 122 Runs for 3 wickets)"
5040,14.5,1, Tilak Varma,Yuzvendra Chahal ,"Good length ball, pitching outside off stump, Tilak Varma plays an aggressive cut shot for a single"
5041,14.4,6, Tilak Varma,Yuzvendra Chahal ,"Good length ball, pitching outside off stump, Tilak Varma slog sweeps the ball and settles it in the stands of deep mid-wicket!"
5042,14.3,1, Suryakumar Yadav,Yuzvendra Chahal ,"Good length ball, pitching on leg stump, Suryakumar Yadav gets beaten, 1 bye(s) gets added to the extras!"
5043,14.2,0, Suryakumar Yadav,Yuzvendra Chahal ,"Good length ball, pitching on leg stump, Suryakumar Yadav plays a forward defensive shot, no run"
5044,14.1,1, Tilak Varma,Yuzvendra Chahal ,"Good length ball, pitching on off stump, Tilak Varma steps down and flicks the ball for a single"
5045,13.5,1, Tilak Varma,Ravichandran Ashwin ,"Good length ball, pitching outside off stump, Tilak Varma plays a defensive back foot push for a single"
5046,13.4,1, Suryakumar Yadav,Ravichandran Ashwin ,"Good length ball, pitching outside off stump, Suryakumar Yadav cuts it late for a single"
5047,13.3,1, Tilak Varma,Ravichandran Ashwin ,"Good length ball, pitching on leg stump, Tilak Varma plays a defensive forward push for a single"
5048,13.2,1, Suryakumar Yadav,Ravichandran Ashwin ,"Good length ball, pitching outside off stump, Suryakumar Yadav plays a defensive forward push for a single"
5049,13.1,1, Tilak Varma,Ravichandran Ashwin ,"Good length ball, pitching on leg stump, Tilak Varma plays a reverse sweep for a single"
5050,12.6,0, Suryakumar Yadav,Kuldeep Sen ,"Short of good length ball, pitching outside off stump, Suryakumar Yadav plays an aggressive cut shot and is beaten"
5051,12.5,1, Tilak Varma,Kuldeep Sen ,"Short of good length ball, pitching on leg stump, Tilak Varma leg glances it for a single"
5052,12.4,0, Tilak Varma,Kuldeep Sen ,"Short of good length ball, pitching on off stump, Tilak Varma plays a defensive shot on back foot, no run"
5053,12.3,2, Tilak Varma,Kuldeep Sen ,"Short of good length ball, pitching outside off stump, Tilak Varma glides it for 2 runs"
5054,12.2,4, Tilak Varma,Kuldeep Sen ,"Short length ball, pitching outside leg stump, Tilak Varma shuffles across and pulls this ball fine and it gets past the keeper!"
5055,12.1,0, Tilak Varma,Kuldeep Sen ,"Good length ball, pitching outside off stump, Tilak Varma plays a defensive forward push, no run"
5056,11.6,1, Tilak Varma,Yuzvendra Chahal ,"Good length ball, pitching outside off stump, Tilak Varma plays an aggressive cut shot for a single"
5057,11.5,1, Suryakumar Yadav,Yuzvendra Chahal ,"Good length ball, pitching outside off stump, Suryakumar Yadav plays an aggressive cover drive on the front foot for a single"
5058,11.4,0, Suryakumar Yadav,Yuzvendra Chahal ,"Good length ball, pitching outside off stump, Suryakumar Yadav plays a defensive forward push, no run"
5059,11.3,2, Suryakumar Yadav,Yuzvendra Chahal ,"Good length ball, pitching on leg stump, Suryakumar Yadav plays a sweep shot in the gap! Trent Boult puts in an amazing dive and saves the boundary!"
5060,11.2,0, Suryakumar Yadav,Yuzvendra Chahal ,"Good length ball, pitching on leg stump, Suryakumar Yadav uncomfortably plays a sweep shot, no run"
5061,11.1,6, Suryakumar Yadav, Yuzvendra Chahal ,"Good length ball, pitching on leg stump, Suryakumar Yadav goes on his knees and slog sweeps it to clear the fence! Fifty partnership is on the board!"
5062,10.6,1, Suryakumar Yadav,Trent Boult ,"Short of good length ball, pitching outside off stump, Suryakumar Yadav glides it for a single"
5063,10.5,0, Suryakumar Yadav,Trent Boult ,"Short of good length ball, pitching outside off stump, Suryakumar Yadav plays a defensive forward push, no run"
5064,10.4,1, Tilak Varma,Trent Boult ,"Short of good length ball, pitching outside off stump, Tilak Varma plays a defensive back foot push for a single"
5065,10.4,5, Tilak Varma,Trent Boult ,"Short length ball, pitching outside off stump, Tilak Varma offers no shot, 5 wide(s) gets added to the extras"
5066,10.3,1, Suryakumar Yadav,Trent Boult ,"Short of good length ball, pitching on off stump, Suryakumar Yadav uncomfortably plays an aggressive pull shot on the front foot, 1 leg bye(s) gets added to the extras"
5067,10.2,1, Tilak Varma,Trent Boult ,"Good length ball, pitching outside off stump, Tilak Varma plays a defensive forward push for a single"
5068,10.1,1, Suryakumar Yadav,Trent Boult ,"Short of good length ball, pitching outside off stump, Suryakumar Yadav aggressively plays a square drive on the front foot for a single"
5069,9.6,1, Suryakumar Yadav,Ravichandran Ashwin ,"Short of good length ball, pitching on off stump, Suryakumar Yadav plays a defensive back foot push for a single"
5070,9.5,1, Tilak Varma,Ravichandran Ashwin ,"Good length ball, pitching on off stump, Tilak Varma plays a defensive forward push for a single"
5071,9.4,0, Tilak Varma,Ravichandran Ashwin ,"Good length ball, pitching on leg stump, Tilak Varma leg glances it, no run"
5072,9.3,1, Suryakumar Yadav,Ravichandran Ashwin ,"Good length ball, pitching outside off stump, Suryakumar Yadav glides it for a single"
5073,9.2,1, Tilak Varma,Ravichandran Ashwin ,"Good length ball, pitching on middle stump, Tilak Varma plays a defensive forward push for a single"
5074,9.1,1, Suryakumar Yadav,Ravichandran Ashwin ,"Good length ball, pitching outside off stump, Suryakumar Yadav plays a defensive back foot push for a single"
5075,8.6,0, Tilak Varma,Kuldeep Sen ,"Short of good length ball, pitching on leg stump, Tilak Varma plays a defensive shot on back foot, no run"
5076,8.5,1, Suryakumar Yadav,Kuldeep Sen ,"Good length ball, pitching outside off stump, Suryakumar Yadav plays a defensive forward push for a single"
5077,8.4,1, Tilak Varma,Kuldeep Sen ,"Short of good length ball, pitching on leg stump, Tilak Varma plays an aggressive front foot flick for a single"
5078,8.3,1, Suryakumar Yadav,Kuldeep Sen ,"Good length ball, pitching outside off stump, Suryakumar Yadav plays an aggressive cover drive on the back foot for a single and gets to his 2000th run for MI in the IPL!"
5079,8.2,1, Tilak Varma,Kuldeep Sen ,"Short of good length ball, pitching outside leg stump, Tilak Varma plays an aggressive front foot flick for a single"
5080,8.1,0, Tilak Varma,Kuldeep Sen ,"Short of good length ball, pitching outside off stump, Tilak Varma plays a forward defensive shot, no run"
5081,7.6,0, Suryakumar Yadav,Yuzvendra Chahal ,"Good length ball, pitching on off stump, Suryakumar Yadav goes for the sweep but misses it to hit his pads! LBW appeal from the fielding side and they take the review straight away as the umpire is not interested! The wickets are UMPIRE'S CALL and hence NOT OUT!"
5082,7.5,2, Suryakumar Yadav,Yuzvendra Chahal ,"Good length ball, pitching outside off stump, Suryakumar Yadav aggressively plays a square drive on the front foot for 2 runs"
5083,7.4,0, Suryakumar Yadav,Yuzvendra Chahal ,"Good length ball, pitching on leg stump, Suryakumar Yadav plays a sweep shot, straight to the fielder"
5084,7.3,1, Tilak Varma,Yuzvendra Chahal ,"Good length ball, pitching outside off stump, Tilak Varma plays an aggressive cover drive on the back foot for a single"
5085,7.2,0, Tilak Varma,Yuzvendra Chahal ,"Good length ball, pitching outside off stump, Tilak Varma plays a defensive forward push, no run"
5086,7.1,2, Tilak Varma,Yuzvendra Chahal ,"Good length ball, pitching outside off stump, Tilak Varma plays a sweep shot for 2 runs"
5087,6.6,4, Suryakumar Yadav, Daryl Mitchell ,"Yorker ball, pitching outside leg stump, Suryakumar Yadav picks it as a full toss and guides it towards the fine leg!"
5088,6.5,4, Suryakumar Yadav,Daryl Mitchell ,"Short of good length ball, pitching outside off stump, Suryakumar Yadav swivels and drags this ball behind square for a four!"
5089,6.4,1, Tilak Varma,Daryl Mitchell ,"Short of good length ball, pitching outside off stump, Tilak Varma plays an aggressive pull shot on the front foot for a single"
5090,6.3,6, Tilak Varma, Daryl Mitchell ,"Good length ball, pitching outside off stump, Tilak Varma times the stonk straight over long-of!"
5091,6.2,1, Suryakumar Yadav,Daryl Mitchell ,"Good length ball, pitching on off stump, Suryakumar Yadav plays a defensive back foot push for a single"
5092,6.1,4, Suryakumar Yadav,Daryl Mitchell ,"Full length ball, pitching on off stump, Suryakumar Yadav stylishly launches this ball over mid-wicket!"
5093,5.6,0, Tilak Varma,Trent Boult ,"Good length ball, pitching outside off stump, Tilak Varma plays a forward defensive shot, no run"
5094,5.5,0, Tilak Varma,Trent Boult ,"Short of good length ball, pitching outside off stump, Tilak Varma plays a defensive shot on back foot, no run"
5095,5.4,W, Ishan Kishan,Trent Boult ,"Short length ball, pitching on off stump, Ishan Kishan goes for a pull and the ball gets the skirting of the bat! Then it floats until the keeper pouches the catch! WICKET!! Ishan Kishan c Sanju Samson b Trent Boult (Mumbai Indians 41 Runs for 2 wickets)"
5096,5.3,1, Suryakumar Yadav,Trent Boult ,"Good length ball, pitching outside off stump, Suryakumar Yadav plays a defensive forward push for a single"
5097,5.2,4, Suryakumar Yadav,Trent Boult ,"Good length ball, pitching outside off stump, Suryakumar Yadav stands tall and free his arms to clear the covers!"
5098,5.1,0, Suryakumar Yadav,Trent Boult ,"Short of good length ball, pitching on leg stump, Suryakumar Yadav uncomfortably plays a defensive back foot push, no run"
5099,4.6,2, Ishan Kishan,Ravichandran Ashwin ,"Full length ball, pitching outside off stump, Ishan Kishan plays an aggressive cover drive on the front foot for 2 runs"
5100,4.5,0, Ishan Kishan,Ravichandran Ashwin ,"Good length ball, pitching outside off stump, Ishan Kishan plays a forward defensive shot, no run"
5101,4.4,0, Ishan Kishan,Ravichandran Ashwin ,"Good length ball, pitching outside off stump, Ishan Kishan plays a forward defensive shot, no run"
5102,4.3,1, Suryakumar Yadav,Ravichandran Ashwin ,"Good length ball, pitching on leg stump, Suryakumar Yadav plays an aggressive on drive on the front foot for a single"
5103,4.2,0, Suryakumar Yadav,Ravichandran Ashwin ,"Full length ball, pitching outside off stump, Suryakumar Yadav plays an aggressive cover drive on the front foot, straight to the fielder"
5104,4.1,0, Suryakumar Yadav,Ravichandran Ashwin ,"Full length ball, pitching on leg stump, Suryakumar Yadav uncomfortably plays a defensive forward push, no run"
5105,3.6,0, Ishan Kishan,Prasidh Krishna ,"Short of good length ball, pitching outside off stump, Ishan Kishan plays a forward defensive shot and is beaten"
5106,3.5,4, Ishan Kishan, Prasidh Krishna ,"Full length ball, pitching outside off stump, Ishan Kishan smacks this ball through the line with just using his single hand!"
5107,3.4,1, Suryakumar Yadav,Prasidh Krishna ,"Short of good length ball, pitching outside off stump, Suryakumar Yadav glides it for a single"
5108,3.3,4, Suryakumar Yadav,Prasidh Krishna ,"Full length ball, pitching on off stump, Suryakumar Yadav punches this ball up and over mid-on!"
5109,3.2,0, Suryakumar Yadav,Prasidh Krishna ,"Good length ball, pitching outside off stump, Suryakumar Yadav plays a forward defensive shot, no run"
5110,3.1,0, Suryakumar Yadav,Prasidh Krishna ,"Good length ball, pitching on off stump, Suryakumar Yadav plays a defensive forward push, no run"
5111,2.6,0, Ishan Kishan,Ravichandran Ashwin ,"Good length ball, pitching on off stump, Ishan Kishan plays an aggressive cover drive on the front foot, straight to the fielder"
5112,2.5,0, Ishan Kishan,Ravichandran Ashwin ,"Good length ball, pitching on off stump, Ishan Kishan plays a defensive forward push, no run"
5113,2.4,1, Suryakumar Yadav,Ravichandran Ashwin ,"Good length ball, pitching on off stump, Suryakumar Yadav plays an aggressive front foot flick for a single"
5114,2.3,W, Rohit Sharma, Ravichandran Ashwin ,"Good length ball, pitching on off stump, Rohit Sharma goes on his knees and gets the top edge attempting a sweep! The ball is caught easily at square leg! WICKET!! Rohit Sharma c Daryl Mitchell b Ravichandran Ashwin (Mumbai Indians 23 Runs for 1 wicket)"
5115,2.2,0, Rohit Sharma,Ravichandran Ashwin ,"Good length ball, pitching outside off stump, Rohit Sharma plays a forward defensive shot and is beaten"
5116,2.1,1, Ishan Kishan,Ravichandran Ashwin ,"Good length ball, pitching on off stump, Ishan Kishan plays a defensive forward push for a single"
5117,1.6,1, Ishan Kishan, Prasidh Krishna ,"Full length ball, pitching outside off stump, Ishan Kishan strikes this ball hard towards extra covers in the air! Chahal at this position doesn't hold on to the powerful strike and drops this catch!"
5118,1.5,4, Ishan Kishan, Prasidh Krishna ,"Short of good length ball, pitching outside off stump, Ishan Kishan hoicks this ball and just clears the leaping mid-on fielder!"
5119,1.4,4, Ishan Kishan,Prasidh Krishna ,"Full length ball, pitching outside off stump, Ishan Kishan strikes this ball hard and over the bowler!! "
5120,1.3,0, Ishan Kishan,Prasidh Krishna ,"Good length ball, pitching outside off stump, Ishan Kishan plays an aggressive cut shot, straight to the fielder"
5121,1.2,1, Rohit Sharma,Prasidh Krishna ,"Good length ball, pitching on leg stump, Rohit Sharma plays an aggressive front foot flick for a single"
5122,1.1,0, Rohit Sharma,Prasidh Krishna ,"Short of good length ball, pitching outside off stump, Rohit Sharma plays a defensive shot on back foot and is beaten"
5123,0.6,4, Ishan Kishan,Trent Boult ,"Good length ball, pitching on leg stump, Ishan Kishan gets to the line of the ball and brushes this ball towards fine leg for 4 runs"
5124,0.5,0, Ishan Kishan,Trent Boult ,"Short length ball, pitching outside off stump, Ishan Kishan uncomfortably plays an aggressive lofted off drive on the front foot, no run"
5125,0.4,0, Ishan Kishan,Trent Boult ,"Short of good length ball, pitching outside off stump, Ishan Kishan plays a defensive back foot push, no run"
5126,0.4,1, Ishan Kishan,Trent Boult ,"Short of good length ball, pitching outside leg stump, Ishan Kishan plays an aggressive pull shot on the front foot, 1 wide(s) gets added to the extras"
5127,0.3,0, Ishan Kishan,Trent Boult ,"Good length ball, pitching on leg stump, Ishan Kishan uncomfortably leg glances it, no run"
5128,19.3,4, Rahul Tewatia, Josh Hazlewood ,"Full length ball, pitching outside off stump, Rahul Tewatia goes on his knees and lashes it over covers for a four!"
