,over,score,batsmen,bowler,comment
3372,15.1,2, Jos Buttler,Yash Dayal ,"YASH DAYAL BACK WITH THE BALL  full length ball, pitching on off stump, Jos Buttler plays an aggressive on drive on the front foot for 2 runs"
3373,14.6,4, Riyan Parag,Mohammed Siraj ,"INTENT FROM PARAG  short of good length ball, pitching outside off stump, Riyan Parag its deep in his crease for better control of the shot, reads the delivery perfectly, and executes a magnificent pull shot. The ball races through the gap over mid-wicket, defying the fielder's attempt. It disappears over the ropes for a boundary"
3374,14.5,0, Riyan Parag,Mohammed Siraj ,"Yorker ball, pitching on off stump, Riyan Parag plays a forward defensive shot, no run"
3375,14.4,W, Sanju Samson,Mohammed Siraj ,"RCB FINALLY GET THE DANGER MAN  short length ball, pitching outside off stump, Sanju Samson attempts a pull shot but connects poorly. The ball takes a nasty nick on the edge and floats precariously towards the long leg boundary. Dayal, stationed perfectly, judges the trajectory like a hawk and snatches a brilliant catch right at the edge of the ropes!   WICKET Sanju Samson c Yash Dayal b Mohammed Siraj (Rajasthan Royals 148 Runs for 2 wickets)"
3376,14.3,1, Jos Buttler,Mohammed Siraj ,"Short of good length ball, pitching outside off stump, Jos Buttler plays an aggressive pull shot on the back foot for a single"
3377,14.2,1, Sanju Samson,Mohammed Siraj ,"Full length ball, pitching on off stump, Sanju Samson plays an aggressive on drive on the front foot for a single"
3378,14.1,1, Jos Buttler,Mohammed Siraj ,"Good length ball, pitching outside off stump, Jos Buttler plays an aggressive cut shot for a single"
3379,13.6,1, Jos Buttler,Reece Topley ,"Full length ball, pitching on leg stump, Jos Buttler plays an aggressive off drive on the front foot for a single"
3380,13.5,4, Jos Buttler,Reece Topley ,"Short of good length ball, pitching on leg stump, Jos Buttler plays an aggressive cut shot for 4 runs"
3381,13.4,0, Jos Buttler,Reece Topley ,"Good length ball, pitching on leg stump, Jos Buttler plays a defensive shot on back foot, no run"
3382,13.4,1, Jos Buttler,Reece Topley ,"Good length ball, pitching wide outside off stump, Jos Buttler offers no shot, 1 wide(s) gets added to the extras"
3383,13.3,1, Sanju Samson,Reece Topley ,"Good length ball, pitching outside off stump, Sanju Samson plays an aggressive cut shot for a single"
3384,13.2,1, Jos Buttler,Reece Topley ,"Good length ball, pitching on off stump, Jos Buttler plays an aggressive cut shot for a single"
3385,13.1,1, Sanju Samson,Reece Topley ,"TOPLEY BACK INTO THE ATTACK  short of good length ball, pitching on off stump, Sanju Samson glides it for a single"
3386,12.6,6, Jos Buttler,Yash Dayal ,"SLAMMED AWAY FOR   full length ball, pitching on off stump, Jos Buttler trusts his timing, and swings the bat with incredible power. The cherry screams towards long-off, leaving a leaping du Plessis with no chance. It sails over the ropes for a maximum"
3387,12.5,0, Jos Buttler,Yash Dayal ,"Full length ball, pitching on off stump, Jos Buttler plays a defensive forward push, no run"
3388,12.4,2, Jos Buttler,Yash Dayal ,"Short length ball, pitching on middle stump, Jos Buttler plays an aggressive pull shot on the back foot for 2 runs"
3389,12.3,2, Jos Buttler,Yash Dayal ,"Short length ball, pitching on off stump, Jos Buttler plays an aggressive pull shot on the back foot for 2 runs"
3390,12.2,1, Sanju Samson,Yash Dayal ,"Good length ball, pitching on off stump, Sanju Samson plays an aggressive cover drive on the back foot for a single"
3391,12.1,1, Jos Buttler,Yash Dayal ,"Good length ball, pitching on off stump, Jos Buttler plays a defensive back foot push for a single"
3392,11.6,1, Jos Buttler,Himanshu Sharma ,"Full length ball, pitching on off stump, Jos Buttler plays an aggressive on drive on the front foot for a single"
3393,11.5,1, Sanju Samson,Himanshu Sharma ,"Good length ball, pitching on off stump, Sanju Samson plays an aggressive on drive off the back foot for a single"
3394,11.4,2, Sanju Samson,Himanshu Sharma ,"Good length ball, pitching on off stump, Sanju Samson plays an aggressive on drive off the back foot for 2 runs"
3395,11.3,4, Sanju Samson,Himanshu Sharma ,"CUT CLEAN FOR  short of good length ball, pitching on off stump, Sanju Samson stays deep in his crease for better control of the shot, reads the delivery perfectly, and executes a text-book cut shot. The ball races through the gap for four! "
3396,11.2,1, Jos Buttler,Himanshu Sharma ,"Full length ball, pitching on off stump, Jos Buttler plays a defensive forward push for a single"
3397,11.1,6, Jos Buttler,Himanshu Sharma ,"BUTTLER GOES BALLISTIC  full length ball, pitching on off stump, Jos Buttler maintains a still body position, waits patiently for the ball to arrive, and then smashes it with all his might. The cherry soars high into the sky, defying gravity,disappearing into the stands for a six!"
3398,10.6,4, Sanju Samson,Mayank Dagar ,"MUSCLES IT AWAY FOR  short of good length ball, pitching outside off stump, Sanju Samson waits patiently for the short ball to arrive, and then explodes with a powerful pull shot. The ball rockets towards deep square leg for 4 runs"
3399,10.5,6, Sanju Samson,Mayank Dagar ,"SAMSON SENDS IT SOARING  good length ball, pitching on off stump, Sanju Samson dances down the track with lightning reflexes, creating room for himself. With a flamboyant swing of his bat, he goes inside-out over the wide long-off region, and the ball rockets flat and hard over the ropes for a maximum! 100 UP FOR THE MEN IN PINK AND WHAT A KNOCK FROM THE SKIPPER TO GET HIS HALF-TON"
3400,10.4,0, Sanju Samson,Mayank Dagar ,"Good length ball, pitching outside off stump, Sanju Samson steps down and plays an aggressive cover drive, straight to the fielder"
3401,10.3,4, Sanju Samson,Mayank Dagar ,"CLASSIC INSIDE OUT AND GETS   good length ball, pitching outside off stump, Sanju Samson creates space and then executes a perfectly timed lofted shot over the covers. The ball sails through the air with a graceful arc, leaving the long-off fielder with no chance. It disappears over the ropes for another boundary"
3402,10.2,0, Sanju Samson,Mayank Dagar ,"Full length ball, pitching on off stump, Sanju Samson uncomfortably steps down and plays an aggressive off drive, no run"
3403,10.1,0, Sanju Samson,Mayank Dagar ,"Good length ball, pitching outside off stump, Sanju Samson plays an aggressive cover drive on the back foot, straight to the fielder"
3404,9.6,1, Sanju Samson,Mohammed Siraj ,"Good length ball, pitching outside off stump, Sanju Samson plays an aggressive cover drive on the front foot for a single"
3405,9.5,1, Jos Buttler,Mohammed Siraj ,"Short length ball, pitching outside off stump, Jos Buttler plays an aggressive pull shot on the back foot for a single. FIRST FIFTY OF THE SEASON FOR JOS BUTTLER! 5??0?? runs in his 1??0??0??th IPL match for Jos Buttler!  Halfway through the chase as #RR need 89 off 60  Follow the Match ?? https://t.co/IqTifedScU #TATAIPL | #RRvRCB | @josbuttler pic.twitter.com/w1HU0uyx3V — IndianPremierLeague (@IPL) April 6, 2024"
3406,9.4,1, Sanju Samson,Mohammed Siraj ,"Full toss ball, on off stump, Sanju Samson plays an aggressive on drive on the front foot for a single"
3407,9.3,6, Sanju Samson,Mohammed Siraj ,"UP UP AND UPPER CUT AWAY   short length ball, pitching outside off stump, Sanju Samson jumping inside the crease and playing the uppercut with complete control. The cross-batted stroke connects perfectly, sending the ball soaring high and handsome over the third-man fence for a majestic six! "
3408,9.2,1, Jos Buttler,Mohammed Siraj ,"Good length ball, pitching outside off stump, Jos Buttler plays an aggressive cover drive on the front foot for a single"
3409,9.1,1, Sanju Samson,Mohammed Siraj ,"Good length ball, pitching outside off stump, Sanju Samson plays an aggressive on drive off the back foot for a single"
3410,8.6,0, Jos Buttler,Cameron Green ,"Short of good length ball, pitching outside off stump, Jos Buttler plays an aggressive pull shot on the back foot and is beaten"
3411,8.5,1, Sanju Samson,Cameron Green ,"Good length ball, pitching outside off stump, Sanju Samson plays an aggressive off drive on the back foot for a single"
3412,8.4,1, Jos Buttler,Cameron Green ,"Short length ball, pitching outside off stump, Jos Buttler uncomfortably plays an aggressive pull shot on the back foot for a single"
3413,8.3,4, Jos Buttler,Cameron Green ,"A DELIGHT TO WATCH INDEED good length ball, pitching outside off stump, Jos Buttler uses his lightning-fast reflexes to get on the front foot, and his wrists become instruments of precision. The ball is steered with perfect placement, finding a narrow gap between the fielders and disappearing over the ropes for another boundary!"
3414,8.2,1, Sanju Samson,Cameron Green ,"Short of good length ball, pitching outside off stump, Sanju Samson uncomfortably plays the scoop for a single"
3415,8.1,0, Sanju Samson,Cameron Green ,"Good length ball, pitching outside off stump, Sanju Samson plays an aggressive cover drive on the front foot, straight to the fielder"
3416,7.6,2, Jos Buttler,Himanshu Sharma ,"Full length ball, pitching outside off stump, Jos Buttler plays an aggressive cover drive on the front foot for 2 runs"
3417,7.5,1, Sanju Samson,Himanshu Sharma ,"Short of good length ball, pitching on off stump, Sanju Samson plays a defensive back foot push for a single"
3418,7.4,4, Sanju Samson,Himanshu Sharma ,"A CHANCE GOES BEGGING short of good length ball, pitching outside off stump, Sanju Samson  attacks it with a back-foot pull. The ball hangs in the air for a while, giving Kohli at deep mid-wicket a chance. He dives full length, gets both hands to the ball, but it squirms free and races away to the boundary. A frustrating moment for Kohli and RCB, as Samson gets a lucky escape."
3419,7.3,2, Sanju Samson,Himanshu Sharma ,"Short of good length ball, pitching outside off stump, Sanju Samson plays an aggressive cut shot for 2 runs"
3420,7.2,4, Sanju Samson,Himanshu Sharma ,"OUTFOXED short of good length ball, pitching outside off stump, Sanju Samson plays a skillful back-foot pull, sending the ball speeding away through the gap between short midwicket and a sprinting Kohli at deep midwicket. Even long-on can't get a hand to it, and the ball races away to the boundary! A clever shot from Samson, outfoxing the RCB field placement."
3421,7.1,1, Jos Buttler,Himanshu Sharma ,"Good length ball, pitching on off stump, Jos Buttler plays an aggressive off drive on the back foot for a single"
3422,6.6,2, Sanju Samson,Cameron Green ,"Good length ball, pitching outside off stump, Sanju Samson drives it straight aggressively using the front foot for 2 runs"
3423,6.6,1, Sanju Samson,Cameron Green ,"Good length ball, pitching on off stump, Sanju Samson leg glances it, 1 wide(s) gets added to the extras"
3424,6.5,2, Sanju Samson,Cameron Green ,"Short of good length ball, pitching outside off stump, Sanju Samson plays an aggressive pull shot on the back foot for 2 runs"
3425,6.4,1, Jos Buttler,Cameron Green ,"Good length ball, pitching outside off stump, Jos Buttler plays a defensive back foot push for a single"
3426,6.3,1, Sanju Samson,Cameron Green ,"Good length ball, pitching outside off stump, Sanju Samson plays an aggressive off drive on the back foot for a single"
3427,6.2,2, Sanju Samson,Cameron Green ,"Short of good length ball, pitching outside off stump, Sanju Samson plays an aggressive pull shot on the back foot for 2 runs"
3428,6.1,0, Sanju Samson,Cameron Green ,"CAM GREEN INTO THE ATTACK  good length ball, pitching outside off stump, Sanju Samson plays a defensive back foot push, no run"
3429,5.6,2, Jos Buttler,Mayank Dagar ,"Good length ball, pitching outside off stump, Jos Buttler plays an aggressive off drive on the back foot for 2 runs"
3430,5.5,4, Jos Buttler,Mayank Dagar ,"IT'S BOUNDARY GALORE IN JAIPUR   good length ball, pitching outside off stump, Jos Buttler backs away from the crease, waits patiently, and then executes a perfectly timed cut shot. The ball races through the gap between deep point and cover, finding the ropes with a satisfying thud! "
3431,5.4,6, Jos Buttler,Mayank Dagar ,"FRENZY HITTING FROM BUTTLER  full length ball, pitching on off stump, Jos Buttler clears his front leg with exquisite timing, allows the ball to come closer, and then unleashes a monstrous whack straight down the ground! "
3432,5.3,4, Jos Buttler,Mayank Dagar ,"FOUR MORE !  short of good length ball, pitching outside off stump, Jos Buttler stands tall, pulls the ball dismissively off the backfoot, and sends it soaring over the head of a surprised mid-on fielder for 4 runs"
3433,5.2,0, Jos Buttler,Mayank Dagar ,"Good length ball, pitching outside off stump, Jos Buttler plays an aggressive cover drive on the back foot, straight to the fielder"
3434,5.1,4, Jos Buttler,Mayank Dagar ,"JOS-T A BEAUT   good length ball, pitching outside off stump, Jos Buttler rocks back in his crease with lightning reflexes, unleashes a powerful punch, and sends the ball screaming wide of the diving cover fielder4 runs"
3435,4.6,1, Jos Buttler,Yash Dayal ,"Good length ball, pitching on leg stump, Jos Buttler plays an aggressive on drive off the back foot for a single"
3436,4.5,4, Jos Buttler,Yash Dayal ,"TIMES IT TO PERFECTION  good length ball, pitching on off stump, Jos Buttler unleashes a powerful drive through the covers. The fielder throws himself at the ball, but it's a lost cause. The ball speeds away like a bullet, utilizing the quick outfield to its advantage, and disappears over the ropes for another boundary!"
3437,4.4,0, Jos Buttler,Yash Dayal ,"Good length ball, pitching on off stump, Jos Buttler uncomfortably plays a defensive back foot push, no run"
3438,4.3,0, Jos Buttler,Yash Dayal ,"Good length ball, pitching on leg stump, Jos Buttler plays an aggressive cover drive on the back foot and is beaten"
3439,4.2,0, Jos Buttler,Yash Dayal ,"Good length ball, pitching on leg stump, Jos Buttler aggressively plays a square drive on the front foot, straight to the fielder"
3440,4.1,4, Jos Buttler,Yash Dayal ,"EDGED BUT GETS   good length ball, pitching on leg stump, Jos Buttler throws his bat at the ball, and while the connection isn't clean, it's enough. The thick outside edge sends the ball flying towards the right side of the boundary. The diving short third man can't get a hand to it, and the quick outfield ensures it reaches the ropes"
3441,3.6,1, Jos Buttler,Mohammed Siraj ,"Short length ball, pitching outside off stump, Jos Buttler plays an aggressive pull shot on the back foot for a single"
